@relation twit_classification

@attribute average-len-sent numeric
@attribute 3person numeric
@attribute commas numeric
@attribute uppercase numeric
@attribute hashtags numeric
@attribute adverbs numeric
@attribute numbers numeric
@attribute emoticons numeric
@attribute coord_conj numeric
@attribute multipleexclaimation numeric
@attribute 2person numeric
@attribute past-tense numeric
@attribute ellipses numeric
@attribute average-len-tokens numeric
@attribute dashes numeric
@attribute colons-semicolons numeric
@attribute number-sentences numeric
@attribute wh-words numeric
@attribute paranthesis numeric
@attribute 1person numeric
@attribute slang numeric
@attribute common-nouns numeric
@attribute proper-nouns numeric
@attribute mentions numeric
@attribute future-tense numeric
@attribute class {Obama, Colbert, Ashton, Kardashian, NeilDT, Shakira}

@data
0,1,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,15.0,5.5,1,0,0,1,0,0,Obama
0,0,1,0,0,0,0,0,1,0,0,3,5,1,0,0,0,20.0,6.125,1,0,0,0,0,1,Obama
0,0,0,1,0,0,1,0,0,0,0,7,1,0,0,0,1,22.0,4.52631578947,1,0,0,0,0,1,Obama
0,0,0,0,1,1,1,0,0,0,0,3,4,1,0,0,0,19.0,4.5,1,0,0,0,0,1,Obama
0,1,0,0,0,1,1,1,0,0,0,5,2,1,0,0,0,6.0,5.26666666667,3,0,0,0,0,0,Obama
1,2,0,0,0,0,0,1,0,0,0,6,3,0,0,0,0,8.66666666667,4.9,3,0,0,2,0,2,Obama
0,0,0,0,0,0,0,1,0,0,0,6,5,0,0,0,1,7.66666666667,4.63157894737,3,0,0,0,0,1,Obama
0,0,0,0,1,0,1,0,0,0,0,5,1,0,0,0,0,21.0,5.26315789474,1,0,0,0,0,0,Obama
0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,10.0,5.6,1,0,0,0,0,2,Obama
0,0,0,0,0,0,0,1,1,1,0,5,3,0,0,1,1,14.0,6.33333333333,1,0,0,1,1,1,Obama
1,1,0,1,1,0,1,0,0,0,0,4,0,0,0,0,1,6.0,3.85714285714,3,0,1,0,0,1,Obama
1,0,1,1,0,0,0,1,0,0,0,8,0,0,0,0,0,8.0,4.45454545455,3,0,0,0,0,0,Obama
1,0,0,0,1,0,1,1,0,0,0,1,5,1,0,0,0,15.0,5.0,1,0,0,0,0,0,Obama
0,1,0,0,0,0,1,1,0,0,0,7,2,0,1,0,0,21.0,5.33333333333,1,0,0,0,0,0,Obama
2,0,0,0,1,0,1,0,0,0,0,7,1,1,2,0,1,5.8,4.23076923077,5,0,0,1,0,0,Obama
1,0,0,0,0,1,1,1,0,0,0,4,0,2,1,0,0,22.0,4.63157894737,1,0,0,0,0,0,Obama
0,2,0,1,2,0,0,0,0,0,0,4,2,0,1,0,1,5.2,4.4347826087,5,0,0,1,0,0,Obama
1,0,0,1,2,0,0,1,0,0,0,4,0,1,0,0,0,7.0,4.72222222222,3,0,0,0,0,0,Obama
0,1,1,1,1,0,1,2,1,0,0,3,2,1,0,0,0,23.0,4.0,1,0,0,0,1,0,Obama
0,0,0,1,1,0,0,0,0,0,0,5,4,0,0,0,1,8.33333333333,4.52380952381,3,0,0,0,0,1,Obama
1,1,0,2,0,0,0,1,0,0,0,7,4,0,0,0,0,7.0,5.31578947368,3,0,0,0,0,0,Obama
0,1,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,18.0,5.17647058824,1,0,0,0,0,0,Obama
1,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,7.0,5.52631578947,3,0,0,0,1,0,Obama
1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,2.66666666667,5.28571428571,3,0,0,1,0,0,Obama
0,0,0,1,0,0,2,1,0,0,0,3,0,1,0,0,0,13.0,8.1,1,0,0,1,0,0,Obama
0,2,0,1,0,0,0,0,0,0,0,5,3,0,0,0,1,8.66666666667,4.15,3,0,1,0,0,4,Obama
1,1,0,2,0,0,1,1,0,0,0,6,1,1,1,0,0,7.66666666667,4.4,3,0,0,0,0,0,Obama
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,8.0,1,0,0,1,0,0,Obama
0,0,1,1,0,0,0,0,0,0,0,8,0,2,0,0,0,21.0,5.73684210526,1,0,0,0,0,0,Obama
0,0,0,1,0,0,0,2,0,0,0,8,4,0,0,0,3,22.0,4.68421052632,1,0,0,0,1,1,Obama
0,0,0,1,0,0,0,2,0,0,0,2,5,0,0,0,0,19.0,5.47058823529,1,0,0,0,0,0,Obama
0,0,0,0,0,0,0,1,3,1,0,7,2,0,0,0,3,24.0,6.63636363636,1,0,0,0,3,3,Obama
0,0,0,1,0,1,0,1,0,0,0,5,0,0,0,0,0,5.66666666667,5.8,3,0,0,0,0,0,Obama
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13.0,4.75,1,0,0,0,0,0,Obama
0,0,2,1,0,0,0,0,0,0,0,7,2,0,0,0,1,4.6,5.2,5,0,2,0,0,0,Obama
0,0,0,1,0,0,0,1,0,0,0,4,2,0,0,0,0,16.0,5.57142857143,1,0,0,0,0,0,Obama
0,1,1,1,0,0,0,1,0,0,0,7,2,0,0,0,0,21.0,5.47368421053,1,0,0,0,0,0,Obama
0,0,0,0,1,0,0,0,0,0,0,5,2,1,1,0,0,22.0,4.52380952381,1,0,0,0,0,0,Obama
3,0,3,0,1,0,1,0,0,0,0,5,0,2,0,1,1,29.0,4.11538461538,1,0,0,2,0,1,Obama
1,0,0,1,1,0,0,1,0,0,0,7,1,0,0,0,0,21.0,4.77777777778,1,0,0,0,0,0,Obama
0,1,2,0,0,0,0,1,0,0,0,5,3,0,0,0,0,7.33333333333,4.45,3,0,0,0,0,0,Obama
0,1,0,0,0,0,0,1,0,0,0,5,3,2,1,0,1,10.3333333333,4.16,3,0,0,1,0,1,Obama
1,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,5.66666666667,5.38461538462,3,0,0,1,0,1,Obama
0,1,0,0,0,1,1,1,0,0,0,1,6,0,0,0,0,4.6,4.8125,5,0,0,0,0,1,Obama
0,0,0,0,1,0,0,1,0,0,0,6,1,1,0,0,0,7.0,5.21052631579,3,0,0,0,0,0,Obama
0,0,0,0,1,0,1,0,0,0,0,4,2,0,0,0,1,4.33333333333,4.09090909091,3,0,0,0,0,0,Obama
0,1,0,0,2,0,0,0,0,0,0,3,1,1,0,0,0,6.0,5.375,3,0,0,0,0,0,Obama
0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,4.33333333333,3.8,3,0,0,0,0,0,Obama
0,0,0,0,0,0,0,1,4,1,0,10,3,0,0,0,4,34.0,6.33333333333,1,0,0,0,3,4,Obama
0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0,13.0,6.16666666667,1,0,0,0,1,0,Obama
0,0,0,0,0,0,0,1,0,0,0,5,4,1,0,0,2,7.0,5.11111111111,3,0,0,0,1,0,Obama
0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,3,7.66666666667,4.78947368421,3,0,0,0,0,1,Obama
0,0,0,0,1,0,1,1,1,0,0,5,1,1,0,0,0,21.0,5.44444444444,1,0,0,0,0,0,Obama
4,1,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,9.66666666667,4.28,3,0,0,0,0,2,Obama
0,0,1,0,1,0,0,1,0,0,0,5,3,1,0,1,2,28.0,3.8,1,0,1,1,1,3,Obama
0,0,0,0,0,0,0,1,5,1,0,12,2,0,0,0,5,38.0,6.0,1,0,0,0,4,5,Obama
0,2,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,6.66666666667,5.1875,3,0,0,0,0,1,Obama
2,0,0,0,0,0,0,2,0,0,0,4,1,3,0,0,0,7.0,4.66666666667,3,0,0,0,0,2,Obama
0,0,0,1,1,0,0,2,0,0,0,3,6,0,0,0,1,18.0,4.8125,1,0,0,0,0,0,Obama
0,0,0,1,0,0,0,1,1,0,0,5,6,0,0,0,0,7.33333333333,4.78947368421,3,0,0,0,0,0,Obama
1,1,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,7.0,4.4375,3,0,0,1,0,2,Obama
2,1,0,0,0,0,0,1,0,0,0,6,2,1,1,0,0,8.66666666667,4.0,3,0,0,0,0,0,Obama
0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,16.0,4.64285714286,1,0,0,0,0,1,Obama
0,0,1,0,1,0,1,0,2,0,0,5,4,1,0,0,4,9.33333333333,4.45454545455,3,0,0,0,0,1,Obama
1,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,6.66666666667,4.35294117647,3,0,0,1,0,1,Obama
0,0,0,0,0,0,2,0,0,0,0,5,4,0,0,0,2,8.66666666667,4.33333333333,3,0,0,0,0,1,Obama
0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,4.0,4.4,3,0,1,1,0,1,Obama
1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,6.0,5.93333333333,3,0,0,0,0,0,Obama
0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,1,6.0,4.4,3,0,0,0,0,1,Obama
2,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,5.33333333333,4.26666666667,3,0,0,0,0,0,Obama
0,2,0,2,2,0,1,0,0,0,0,5,2,0,1,0,0,8.33333333333,4.40909090909,3,0,0,0,0,0,Obama
0,0,0,0,0,1,1,0,0,0,0,2,7,1,0,0,2,8.33333333333,4.25,3,0,0,0,0,0,Obama
0,2,1,1,0,0,1,1,0,0,0,6,1,2,0,0,0,25.0,4.13636363636,1,0,0,0,0,0,Obama
0,1,0,0,0,0,0,1,0,0,0,5,1,1,0,0,0,6.33333333333,4.82352941176,3,0,0,0,0,0,Obama
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.33333333333,1,0,0,0,0,0,Obama
0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,10.0,4.375,1,0,0,0,0,0,Obama
2,0,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,7.33333333333,5.11111111111,3,0,0,0,0,0,Obama
0,1,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,17.0,5.125,1,0,0,0,0,0,Obama
0,1,1,0,0,1,0,0,0,0,0,3,0,1,0,0,0,17.0,4.75,1,0,1,1,0,0,Obama
0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,6.33333333333,4.8,3,0,0,1,0,1,Obama
0,0,0,0,0,0,0,1,0,0,0,7,2,0,0,0,1,6.0,6.06666666667,3,0,0,1,0,0,Obama
0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,1,7.0,4.83333333333,3,0,0,0,0,1,Obama
1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,17.0,4.125,1,0,0,0,0,0,Obama
1,0,0,1,1,1,0,1,0,0,0,6,0,0,0,0,0,7.0,5.0,3,0,0,0,0,0,Obama
0,0,0,1,2,0,3,1,0,0,0,2,5,0,0,0,0,23.0,4.78947368421,1,0,0,0,0,0,Obama
0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,4.66666666667,5.2,3,0,0,0,0,0,Obama
1,1,0,0,1,0,1,1,0,0,0,7,2,0,0,0,0,6.33333333333,5.8125,3,0,0,0,0,0,Obama
0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,9.0,5.375,1,0,0,0,0,0,Obama
0,1,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,7.0,4.5,3,0,0,1,0,1,Obama
0,0,1,0,0,0,1,0,0,0,0,4,2,1,0,0,0,17.0,4.2,1,0,0,0,0,0,Obama
0,0,0,0,0,0,0,1,4,1,0,10,2,0,0,0,4,31.0,6.38461538462,1,0,0,0,4,4,Obama
0,0,2,1,0,0,1,1,1,0,0,4,2,1,1,0,0,17.0,4.71428571429,1,0,0,0,0,0,Obama
3,0,1,0,0,0,0,0,0,0,0,5,2,2,1,0,2,25.0,3.78260869565,1,0,0,0,0,0,Obama
0,0,0,0,0,1,1,0,0,0,0,2,11,0,0,0,3,26.0,4.86956521739,1,0,0,0,0,1,Obama
1,0,1,0,0,1,1,0,0,0,0,6,2,0,0,0,0,24.0,5.31818181818,1,0,0,0,0,0,Obama
0,1,0,0,0,0,0,0,0,0,0,7,2,0,0,0,2,7.0,4.82352941176,3,0,0,0,0,1,Obama
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,8.71428571429,1,0,0,1,0,0,Obama
0,0,0,0,1,0,0,1,0,0,0,5,0,2,1,0,0,20.0,4.05555555556,1,0,0,0,0,1,Obama
0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,1,4.33333333333,4.44444444444,3,0,0,0,0,1,Obama
0,0,1,0,0,0,1,1,0,0,0,5,1,0,1,0,1,7.66666666667,3.8,3,0,0,1,0,0,Obama
2,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,4.2,4.0,5,0,0,0,0,0,Obama
2,0,0,1,0,0,1,0,0,0,0,3,0,2,0,0,1,3.8,3.5625,5,0,0,1,0,0,Obama
0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,7.33333333333,5.05555555556,3,0,0,0,0,2,Obama
0,0,0,1,0,0,2,0,0,0,0,6,5,0,0,0,1,22.0,5.22222222222,1,0,0,0,0,1,Obama
2,0,0,1,0,1,0,0,1,0,0,5,0,3,0,0,0,8.0,4.57142857143,3,0,0,0,0,0,Obama
0,0,0,1,0,1,1,0,0,0,0,3,5,1,0,0,4,22.0,3.83333333333,1,0,0,0,0,1,Obama
0,0,1,1,0,0,2,1,0,0,0,7,2,0,0,0,0,6.66666666667,4.93333333333,3,0,0,0,0,1,Obama
1,0,0,2,0,0,1,2,0,0,0,7,2,1,0,0,2,25.0,4.7,1,0,0,0,1,0,Obama
0,0,0,0,0,0,0,1,4,1,0,10,2,0,0,0,4,31.0,7.0,1,0,0,0,4,4,Obama
0,0,0,0,2,0,0,0,0,0,0,3,4,1,0,0,1,6.66666666667,4.22222222222,3,0,0,0,0,1,Obama
0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,7.0,7.5,1,0,0,2,2,0,Obama
0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.66666666667,4.0,3,0,0,1,0,1,Obama
1,0,0,1,0,0,0,0,0,0,0,3,3,2,2,0,0,25.0,4.65217391304,1,0,0,0,0,1,Obama
0,0,0,0,0,0,0,0,2,0,0,6,2,0,0,0,1,23.0,3.95,1,0,0,0,0,0,Obama
0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,11.0,4.5,1,0,0,0,0,0,Obama
1,0,0,1,2,0,1,0,0,0,0,4,1,3,0,0,0,7.66666666667,4.57894736842,3,0,0,0,0,0,Obama
2,0,0,1,0,0,1,1,0,0,0,2,0,4,2,1,0,18.0,3.57142857143,1,0,0,0,0,0,Obama
0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,5.66666666667,4.83333333333,3,0,0,0,1,1,Obama
1,0,1,0,0,0,1,0,0,0,0,3,4,0,0,0,1,4.4,3.52941176471,5,0,0,0,0,0,Obama
0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,5.0,5.30769230769,3,0,0,0,0,0,Obama
1,0,1,2,0,0,0,0,0,0,0,5,0,1,0,0,0,8.33333333333,4.36363636364,3,0,0,0,0,0,Obama
0,0,0,0,0,0,1,0,0,0,0,2,5,1,0,0,0,3.4,4.57142857143,5,0,0,0,0,0,Obama
0,1,1,0,1,0,0,1,0,0,0,6,0,0,0,0,0,5.0,4.81818181818,3,0,0,0,0,1,Obama
0,1,0,0,1,0,0,0,0,0,0,4,0,1,1,0,0,20.0,4.17647058824,1,0,0,0,0,0,Obama
1,0,0,0,0,1,0,1,0,0,0,5,1,1,0,0,0,14.0,5.83333333333,1,0,0,0,0,0,Obama
1,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,1,6.0,3.33333333333,3,0,0,0,0,0,Obama
2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15.0,3.92857142857,1,0,0,0,0,0,Obama
1,0,1,0,1,0,0,1,0,0,0,4,1,0,0,0,1,15.0,3.30769230769,1,0,0,1,0,1,Obama
0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,1,7.66666666667,4.2,3,0,0,0,0,1,Obama
1,0,1,1,0,3,1,0,0,0,0,6,1,0,0,0,0,8.0,4.61904761905,3,0,0,0,0,0,Obama
1,0,0,1,1,0,1,1,0,0,0,5,3,0,0,0,0,6.66666666667,5.64705882353,3,0,0,0,0,0,Obama
0,0,0,0,0,0,0,2,0,0,0,5,5,2,1,1,0,18.0,5.4375,1,0,0,0,0,0,Obama
0,0,0,0,0,0,2,1,0,0,0,5,3,1,1,0,1,21.0,4.70588235294,1,0,0,1,0,1,Obama
0,0,1,0,2,1,0,0,0,0,0,2,2,2,1,0,0,7.66666666667,5.14285714286,3,0,0,0,0,0,Obama
0,0,0,0,0,0,0,1,4,1,0,6,6,0,0,0,4,31.0,7.38461538462,1,0,0,0,4,4,Obama
3,0,0,0,0,0,1,1,0,0,0,6,0,1,0,0,0,7.66666666667,4.94117647059,3,0,0,0,0,1,Obama
0,0,1,0,0,0,1,0,0,0,0,3,2,0,0,0,1,6.33333333333,4.92307692308,3,0,0,0,0,0,Obama
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333,3.0,3,0,2,0,0,0,Obama
0,0,0,0,1,1,0,0,0,0,0,2,2,2,0,0,0,16.0,4.4,1,0,0,0,0,0,Obama
1,0,0,0,1,0,0,1,0,0,0,4,1,0,0,0,0,12.0,4.63636363636,1,0,0,0,0,0,Obama
0,2,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,7.33333333333,3.35294117647,3,0,1,1,0,2,Obama
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,4.2,1,0,0,0,0,0,Obama
2,0,0,1,1,0,2,0,0,0,0,6,0,0,0,0,1,25.0,4.33333333333,1,0,0,0,0,0,Obama
0,0,1,1,2,0,1,0,0,0,0,5,3,3,0,0,1,9.66666666667,3.91304347826,3,0,1,0,1,0,Obama
0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,20.0,5.68421052632,1,0,0,0,0,0,Obama
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4.0,4.0,1,0,1,0,0,0,Obama
0,0,0,0,0,0,0,1,4,1,0,7,2,0,0,0,4,31.0,6.64285714286,1,0,0,1,4,4,Obama
0,0,3,1,3,0,1,0,2,0,0,3,3,0,0,0,0,5.8,5.5,5,0,0,0,0,1,Obama
0,0,0,0,0,0,1,1,0,0,0,6,1,0,0,0,1,17.0,5.66666666667,1,0,0,0,0,0,Obama
0,1,0,2,1,0,0,1,0,0,0,8,1,0,0,0,0,8.33333333333,4.90476190476,3,0,0,1,0,1,Obama
0,0,0,1,0,0,0,0,0,0,0,4,2,0,1,0,0,7.66666666667,4.47368421053,3,0,0,0,0,0,Obama
0,2,0,0,1,0,0,1,0,0,0,4,4,0,0,0,0,7.66666666667,4.2380952381,3,0,1,0,0,0,Obama
1,0,1,0,0,0,2,0,0,0,0,5,1,1,2,0,3,5.0,3.47619047619,5,0,1,2,0,0,Obama
0,1,1,0,1,0,1,1,0,0,0,4,0,2,0,0,0,16.0,4.83333333333,1,0,0,1,0,0,Obama
0,0,0,0,1,0,0,1,2,0,0,6,1,0,0,0,0,17.0,5.35714285714,1,0,0,0,0,0,Obama
1,0,0,0,1,0,1,0,0,0,0,5,0,2,1,0,0,27.0,4.68181818182,1,0,0,1,0,3,Obama
0,1,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,19.0,4.82352941176,1,0,0,0,0,0,Obama
1,1,0,0,1,0,0,1,0,0,0,4,3,1,0,0,0,8.0,4.2380952381,3,0,0,1,0,1,Obama
1,0,0,0,0,0,0,1,0,0,0,5,2,1,1,0,1,7.33333333333,3.89473684211,3,0,0,0,0,1,Obama
2,0,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,7.33333333333,5.45,3,0,0,0,0,0,Obama
2,0,0,1,0,0,0,0,1,0,0,4,3,3,0,0,1,5.4,4.13043478261,5,0,0,0,0,0,Obama
0,0,0,0,0,0,0,1,3,1,0,6,2,0,0,0,3,26.0,6.66666666667,1,0,0,1,3,4,Obama
1,0,0,0,2,1,1,0,0,0,0,4,3,1,0,0,1,4.4,4.94444444444,5,0,1,0,0,0,Obama
0,0,1,0,0,0,1,0,0,0,0,2,5,0,0,0,1,6.33333333333,5.64285714286,3,0,0,0,0,0,Obama
0,1,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,12.0,4.0,1,0,0,1,0,1,Obama
0,0,1,1,2,0,1,1,0,0,0,4,0,3,0,0,0,22.0,4.61111111111,1,0,0,0,0,2,Obama
2,0,2,1,1,2,1,0,0,0,0,5,2,2,0,0,0,9.0,4.34782608696,3,0,0,0,0,0,Obama
0,0,1,0,0,1,0,0,0,0,0,7,2,0,0,0,1,22.0,4.65,1,0,0,0,1,1,Obama
1,1,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,12.0,5.54545454545,1,0,0,1,0,0,Obama
0,0,0,0,0,0,0,1,1,1,0,4,3,0,0,0,1,13.0,6.25,1,0,0,1,1,1,Obama
0,0,0,0,0,0,0,0,1,0,0,6,3,1,0,0,0,22.0,5.78947368421,1,0,0,0,0,0,Obama
1,0,0,0,2,0,0,1,0,0,0,8,2,1,0,0,1,8.33333333333,5.55,3,0,0,2,1,3,Obama
0,0,2,1,1,0,0,0,0,0,0,4,5,1,1,0,0,23.0,4.75,1,0,0,0,0,0,Obama
0,0,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,19.0,5.6875,1,0,0,1,0,1,Obama
0,0,1,0,0,0,1,0,0,0,0,2,3,0,0,0,1,6.33333333333,3.35714285714,3,0,0,0,0,0,Obama
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,1.8,5.71428571429,5,0,1,1,1,0,Obama
0,1,1,1,0,0,0,1,0,0,0,9,1,0,0,0,0,7.33333333333,4.7,3,0,0,0,0,0,Obama
0,0,0,0,1,0,0,1,0,0,0,7,0,1,0,0,1,3.8,4.46153846154,5,0,2,3,1,3,Obama
0,0,1,0,0,0,1,0,0,0,0,5,4,0,0,0,1,4.2,4.47058823529,5,0,0,0,0,1,Obama
0,0,0,1,0,1,0,0,0,0,0,3,2,2,1,0,0,20.0,5.26315789474,1,0,0,0,0,0,Obama
0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,1,18.0,4.53333333333,1,0,0,1,0,2,Obama
0,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,5.0,6.07692307692,3,0,0,0,0,0,Obama
0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,1,15.0,4.53846153846,1,0,0,0,0,0,Obama
1,0,0,0,1,0,0,1,0,0,0,5,1,0,0,0,0,5.66666666667,5.4,3,0,0,0,0,0,Obama
0,3,0,0,0,0,0,2,0,0,0,5,4,0,0,0,3,3.71428571429,4.42105263158,7,0,3,1,1,1,Obama
1,0,1,1,1,1,1,1,0,0,0,3,1,0,0,0,0,31.0,4.15384615385,1,0,0,0,0,0,Obama
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,2.0,4.71428571429,5,0,1,1,0,1,Obama
0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,2,5.33333333333,5.08333333333,3,0,0,0,1,1,Obama
0,0,0,1,4,0,1,0,0,0,0,5,4,1,1,0,0,7.0,5.66666666667,3,0,0,0,0,0,Obama
0,1,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,18.0,5.0,1,0,0,0,1,0,Obama
0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,20.0,4.94736842105,1,0,0,0,0,0,Obama
2,0,0,0,0,1,1,1,0,0,0,8,0,2,0,0,0,7.0,5.22222222222,3,0,1,0,1,0,Obama
0,0,0,0,0,0,0,1,0,1,0,6,1,1,0,0,0,21.0,5.23529411765,1,0,0,1,0,2,Obama
0,0,0,1,2,0,0,0,0,0,0,2,1,3,1,0,0,24.0,5.33333333333,1,0,0,0,0,0,Obama
0,0,2,1,1,0,0,1,0,0,0,5,1,0,1,0,0,7.33333333333,4.05,3,0,0,0,0,0,Obama
0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,4.33333333333,4.09090909091,3,0,0,0,1,0,Obama
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4.33333333333,3.83333333333,3,0,0,0,0,0,Obama
0,0,1,0,0,0,2,1,0,0,0,5,2,1,1,0,0,19.0,4.5,1,0,0,0,0,0,Obama
3,3,0,1,1,0,0,0,0,0,0,5,1,1,0,0,0,5.8,3.4347826087,5,0,0,0,0,1,Obama
0,0,0,0,0,0,0,1,1,0,0,5,1,2,0,0,3,7.0,4.125,3,0,0,1,0,1,Obama
1,0,0,0,0,0,1,1,0,0,0,5,1,0,0,0,1,16.0,3.7,1,0,0,0,0,2,Obama
0,1,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,7.33333333333,4.64705882353,3,0,0,1,0,1,Obama
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2.66666666667,3.33333333333,3,0,0,0,0,0,Obama
2,1,0,1,0,0,1,0,0,0,0,3,1,2,0,0,0,5.66666666667,4.0,3,0,0,1,0,0,Obama
0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4.8,4.65,5,0,0,0,0,0,Obama
0,0,0,1,0,1,0,1,0,0,0,4,3,0,0,0,0,7.0,4.72222222222,3,0,0,0,0,0,Obama
1,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,1,5.66666666667,3.41666666667,3,0,0,0,0,0,Obama
1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,20.0,5.21052631579,1,0,0,0,0,0,Obama
3,0,0,0,0,0,1,0,1,0,0,6,1,4,1,0,0,6.2,4.23076923077,5,0,0,0,0,0,Obama
0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,18.0,4.8125,1,0,0,0,0,1,Obama
0,0,1,0,0,1,1,0,0,0,0,8,7,0,0,0,3,4.42857142857,4.41666666667,7,0,0,0,0,2,Obama
0,0,0,0,0,1,0,1,0,0,0,4,2,0,0,0,1,6.0,4.2,3,0,0,0,0,1,Obama
0,0,0,2,0,0,1,0,0,0,0,4,2,0,0,0,0,22.0,4.8,1,0,0,0,0,0,Obama
1,0,0,1,0,0,0,2,1,0,0,6,2,0,0,0,0,22.0,4.78947368421,1,0,0,0,0,0,Obama
0,0,1,0,0,0,1,1,0,0,0,5,3,1,0,0,0,3.8,5.0,5,0,0,0,0,0,Obama
0,0,0,0,0,0,0,0,4,1,0,10,2,0,0,0,4,32.0,6.57142857143,1,0,0,0,3,4,Obama
0,0,0,0,1,0,0,1,0,0,0,4,3,0,0,0,0,5.33333333333,6.83333333333,3,0,0,0,0,2,Obama
1,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,8.0,4.40909090909,3,0,0,0,0,0,Obama
0,0,0,0,0,0,1,1,0,0,0,6,2,0,0,0,0,27.0,5.33333333333,1,0,0,1,0,1,Obama
1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,14.0,5.0,1,0,0,0,0,0,Obama
0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,9.0,4.5,1,0,0,0,0,0,Obama
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6.66666666667,5.05882352941,3,0,0,1,0,1,Obama
1,0,0,2,1,0,2,0,1,0,0,5,0,1,0,0,0,27.0,4.73913043478,1,0,0,0,0,0,Obama
0,0,2,1,1,1,0,0,0,0,0,5,1,0,1,0,0,24.0,4.95652173913,1,0,0,0,0,0,Obama
