@relation twit_classification

@attribute average-len-sent numeric
@attribute 3person numeric
@attribute commas numeric
@attribute uppercase numeric
@attribute hashtags numeric
@attribute adverbs numeric
@attribute emoticons numeric
@attribute coord_conj numeric
@attribute multipleexclaimation numeric
@attribute 2person numeric
@attribute past-tense numeric
@attribute ellipses numeric
@attribute average-len-tokens numeric
@attribute dashes numeric
@attribute colons-semicolons numeric
@attribute number-sentences numeric
@attribute wh-words numeric
@attribute paranthesis numeric
@attribute 1person numeric
@attribute slang numeric
@attribute common-nouns numeric
@attribute proper-nouns numeric
@attribute mentions numeric
@attribute future-tense numeric
@attribute class {Popstarts, News}

@data
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2.33333333333,4.5,3,0,1,1,0,Popstarts
1,0,0,0,0,0,0,1,0,0,1,9,1,2,0,1,3,4.4,4.9375,5,0,0,3,2,Popstarts
0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,10.0,4.11111111111,1,0,0,0,1,Popstarts
0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,0,2,18.0,4.66666666667,1,0,1,0,2,Popstarts
1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,4.0,4.0,3,0,1,0,1,Popstarts
0,0,0,1,0,0,2,1,0,0,0,12,0,1,0,0,2,28.0,4.04545454545,1,0,0,0,3,Popstarts
3,2,0,1,1,0,0,0,0,0,0,10,0,2,0,3,2,5.6,3.83333333333,5,0,2,0,2,Popstarts
2,0,0,0,1,0,1,0,0,0,0,8,0,1,1,0,0,6.66666666667,6.125,3,0,1,3,0,Popstarts
1,0,1,1,1,0,0,1,0,0,0,8,1,0,0,0,3,26.0,4.45833333333,1,0,1,1,3,Popstarts
0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2.66666666667,6.0,3,0,1,0,1,Popstarts
1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,8.0,3.57142857143,1,0,1,0,0,Popstarts
0,0,4,0,2,0,1,0,0,0,0,6,2,1,0,0,1,4.8,4.1,5,0,2,0,1,Popstarts
1,0,0,1,1,0,2,0,0,0,0,5,1,2,0,0,0,21.0,3.57894736842,1,0,0,1,0,Popstarts
1,2,0,2,0,1,0,0,0,0,0,9,2,0,0,0,2,28.0,4.14814814815,1,0,0,0,0,Popstarts
0,0,0,0,1,0,4,0,0,0,0,6,3,0,0,0,1,5.66666666667,4.63636363636,3,0,1,0,1,Popstarts
1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,1,5.66666666667,4.84615384615,3,0,1,0,1,Popstarts
0,0,1,0,1,0,0,2,0,0,0,10,2,0,0,0,4,6.2,4.47826086957,5,0,2,1,3,Popstarts
1,0,0,1,0,0,0,1,0,1,0,9,3,0,0,0,1,9.0,3.61904761905,3,0,0,0,3,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,2.6,4.2,5,0,3,0,1,Popstarts
4,0,1,0,0,0,1,0,0,0,0,10,2,3,1,0,1,3.27272727273,3.74074074074,11,0,5,0,1,Popstarts
0,1,0,1,1,0,2,1,0,0,0,10,1,0,0,1,2,8.0,5.875,3,0,1,2,2,Popstarts
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.5,1,0,0,0,1,Popstarts
2,1,0,0,0,0,0,0,0,0,1,5,1,1,0,1,1,2.42857142857,5.07692307692,7,0,3,2,0,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2.0,8.0,1,0,0,0,1,Popstarts
1,0,0,4,0,0,5,1,0,0,0,16,8,0,0,0,5,49.0,2.8064516129,1,0,0,1,2,Popstarts
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,3.0,1,0,0,0,1,Popstarts
1,0,0,0,1,0,0,1,0,0,0,8,1,1,0,1,6,2.11111111111,4.71428571429,9,0,0,1,2,Popstarts
0,1,0,0,0,0,2,0,0,1,0,3,0,1,0,2,0,3.8,4.58333333333,5,0,2,0,0,Popstarts
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4.0,5.0,1,0,1,0,0,Popstarts
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,6.0,5.83333333333,1,0,0,0,0,Popstarts
0,0,0,0,0,0,0,1,0,0,0,11,2,0,0,0,4,5.66666666667,5.64285714286,3,0,1,2,3,Popstarts
0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,1,13.0,4.25,1,0,1,0,1,Popstarts
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,6.5,1,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,7.0,4.4,1,0,0,0,1,Popstarts
0,0,0,0,1,0,0,1,0,0,0,10,6,0,0,0,1,9.66666666667,4.73913043478,3,0,1,0,2,Popstarts
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2.66666666667,2.71428571429,3,0,0,0,0,Popstarts
1,3,0,1,1,1,0,1,0,0,0,8,2,1,0,3,1,9.66666666667,4.0,3,1,2,0,2,Popstarts
2,0,0,2,0,0,0,1,0,0,1,4,4,1,0,0,1,20.0,4.8125,1,0,0,0,3,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,5.0,1,0,1,0,1,Popstarts
1,0,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,4.66666666667,4.72727272727,3,0,1,0,1,Popstarts
0,1,0,1,0,0,0,0,0,0,0,3,0,0,1,2,0,3.66666666667,4.0,3,0,2,0,1,Popstarts
1,0,0,1,0,0,2,1,0,0,0,11,2,1,0,2,1,8.0,3.89473684211,3,0,1,1,2,Popstarts
1,1,0,1,0,0,1,0,0,0,0,3,0,1,1,1,0,4.66666666667,4.63636363636,3,0,1,0,1,Popstarts
0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,1,3.33333333333,3.57142857143,3,0,1,0,0,Popstarts
2,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,4.33333333333,4.6,3,0,1,1,0,Popstarts
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,5.0,1,0,0,0,1,Popstarts
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,3.33333333333,4.75,3,0,2,0,1,Popstarts
0,1,0,0,0,0,0,1,0,0,0,4,2,0,0,0,1,12.0,4.22222222222,1,0,0,0,0,Popstarts
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,4.0,1,0,0,0,1,Popstarts
0,1,1,0,2,0,0,1,0,0,0,8,0,1,1,0,1,8.0,4.80952380952,3,0,2,1,2,Popstarts
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,8.33333333333,1,0,0,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2.33333333333,5.16666666667,3,0,1,1,1,Popstarts
0,0,0,1,0,0,0,2,0,0,0,13,3,0,0,0,2,27.0,4.47619047619,1,0,0,0,2,Popstarts
0,1,1,0,1,0,0,0,0,0,0,8,0,0,0,1,4,4.0,4.52941176471,5,0,2,3,0,Popstarts
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,0,0,0,0,Popstarts
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,5.0,5.2,1,0,0,1,0,Popstarts
3,3,1,1,0,0,1,0,0,0,0,9,0,3,0,3,0,10.0,3.34615384615,3,0,2,1,1,Popstarts
1,0,0,0,0,0,3,1,0,0,1,9,1,2,1,0,1,5.0,4.75,5,0,2,0,2,Popstarts
0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,1,0,2.6,4.2,5,0,3,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,7.5,1,0,0,0,1,Popstarts
0,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,2,13.0,5.66666666667,1,0,0,2,2,Popstarts
1,0,0,1,0,1,0,0,0,0,2,9,0,0,0,1,3,4.6,5.5625,5,0,1,2,3,Popstarts
0,0,1,1,0,0,0,0,0,0,0,4,2,0,0,0,2,3.0,4.875,7,0,3,0,0,Popstarts
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,8.0,1,0,0,1,0,Popstarts
0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,7.0,3.5,1,0,0,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1.4,5.0,5,0,2,0,1,Popstarts
3,0,3,0,2,0,1,0,0,0,1,8,0,2,0,1,0,3.66666666667,4.0,9,0,3,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,12.0,1,0,0,1,0,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,10.0,1,0,1,0,1,Popstarts
1,1,0,0,0,0,0,1,0,0,0,7,0,0,0,0,7,3.2,4.5,5,0,3,0,2,Popstarts
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,10.0,3.33333333333,1,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,14.5,1,0,0,1,0,Popstarts
1,1,1,0,2,0,1,0,0,0,0,7,1,0,0,0,1,5.33333333333,4.0,3,0,1,0,1,Popstarts
1,0,0,0,1,0,2,1,1,1,0,9,4,0,0,0,2,8.33333333333,5.47058823529,3,0,1,0,2,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,12.0,1,0,0,1,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,10.3333333333,1,0,0,3,0,Popstarts
1,2,3,0,3,0,1,1,0,0,0,7,1,3,1,1,2,7.0,3.64285714286,5,1,2,0,2,Popstarts
1,1,0,0,1,0,1,0,0,0,0,3,1,1,0,1,0,5.0,4.09090909091,3,0,1,0,0,Popstarts
0,2,1,0,0,0,1,0,0,0,0,4,1,1,0,2,0,5.66666666667,3.69230769231,3,0,2,0,0,Popstarts
1,0,1,0,1,0,0,0,0,0,1,8,0,2,0,2,0,4.0,4.3125,5,0,1,0,2,Popstarts
3,1,0,1,2,0,2,0,0,0,0,7,3,1,0,1,1,4.85714285714,3.85714285714,7,0,3,1,1,Popstarts
0,1,0,0,0,1,0,0,0,0,1,3,0,1,1,1,1,3.66666666667,4.0,3,0,0,1,0,Popstarts
3,0,0,0,0,0,0,1,0,0,0,10,0,2,0,0,1,9.66666666667,4.41666666667,3,0,1,1,1,Popstarts
1,1,1,1,2,0,0,2,0,0,0,7,2,2,1,2,5,6.2,3.39130434783,5,0,2,1,1,Popstarts
0,0,0,1,0,0,2,1,1,0,0,12,0,0,0,0,2,26.0,5.19047619048,1,0,0,0,3,Popstarts
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,4.0,4.4,3,0,1,1,0,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.66666666667,1,0,0,0,1,Popstarts
1,1,0,0,0,0,0,0,0,0,0,4,1,3,0,1,0,4.33333333333,4.54545454545,3,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,8.0,1,0,1,0,1,Popstarts
1,0,1,0,0,0,2,0,0,0,0,5,0,1,2,1,0,9.0,4.54545454545,3,0,1,1,1,Popstarts
0,0,1,0,2,0,0,0,0,0,0,3,1,3,0,1,0,4.66666666667,4.45454545455,3,0,1,1,1,Popstarts
0,1,1,0,1,0,0,0,0,0,0,7,1,1,0,1,0,6.33333333333,4.82352941176,3,0,1,1,0,Popstarts
0,0,0,0,1,1,0,1,0,0,0,10,1,1,0,0,3,7.33333333333,5.26315789474,3,0,1,2,2,Popstarts
0,0,0,0,1,0,2,0,0,0,0,4,1,0,0,0,0,14.0,4.54545454545,1,0,1,0,0,Popstarts
1,0,1,0,0,0,1,1,0,0,1,9,0,2,0,1,2,4.6,4.94444444444,5,0,1,1,2,Popstarts
0,1,0,1,1,1,0,0,0,0,0,5,0,0,2,1,0,4.2,4.70588235294,5,0,3,0,1,Popstarts
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9.0,4.0,1,0,1,1,0,Popstarts
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,6.0,3.66666666667,1,0,0,0,0,Popstarts
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3.0,6.66666666667,1,0,0,0,1,Popstarts
1,1,0,1,1,0,0,0,0,0,0,4,0,1,0,1,2,17.0,4.5625,1,0,1,1,0,Popstarts
2,0,0,2,0,1,0,0,1,0,0,2,2,3,2,0,0,3.4,3.5,5,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2.0,6.0,3,0,1,1,0,Popstarts
1,2,0,0,0,0,1,0,0,0,1,3,0,2,1,3,0,5.0,4.16666666667,3,0,1,0,1,Popstarts
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5.0,6.5,1,0,1,0,1,Popstarts
0,1,0,0,1,0,0,0,0,0,1,2,0,2,1,1,0,3.66666666667,3.88888888889,3,0,1,0,1,Popstarts
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,6.66666666667,1,0,0,0,1,Popstarts
0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,2.0,5.75,3,0,1,0,1,Popstarts
2,0,0,0,0,0,1,0,0,0,1,6,0,3,0,0,3,5.4,3.73684210526,5,0,2,0,1,Popstarts
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5.0,4.5,1,0,0,0,1,Popstarts
2,0,0,0,0,0,1,1,0,0,0,9,1,3,0,2,4,5.2,4.33333333333,5,0,3,3,2,Popstarts
2,3,3,0,0,0,0,1,0,0,1,8,1,2,1,3,3,3.88888888889,3.57692307692,9,0,4,0,2,Popstarts
0,0,0,0,1,0,2,1,0,0,0,12,2,0,0,0,3,8.33333333333,5.4,3,1,1,2,2,Popstarts
0,0,0,0,1,0,1,1,0,0,0,8,0,7,1,1,1,5.4,4.81818181818,5,0,2,0,2,Popstarts
0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,4,6.0,5.23529411765,3,0,1,2,2,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1.66666666667,4.75,3,0,1,0,1,Popstarts
2,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,8.0,4.0,1,0,0,0,1,Popstarts
2,0,2,0,1,0,1,1,0,0,0,12,0,2,0,1,2,28.0,4.04166666667,1,0,1,0,2,Popstarts
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,6.0,3.33333333333,1,0,0,1,0,Popstarts
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1.66666666667,4.5,3,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,5.5,1,0,0,0,1,Popstarts
1,0,1,1,2,0,1,0,0,0,3,5,0,0,1,0,0,24.0,4.22222222222,1,0,0,0,0,Popstarts
0,0,0,1,1,0,0,0,0,0,0,5,2,0,0,0,1,18.0,4.42857142857,1,0,0,0,1,Popstarts
1,0,0,0,2,0,1,0,0,0,0,5,0,2,0,0,1,6.33333333333,3.58823529412,3,0,1,0,1,Popstarts
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5.0,6.2,1,0,0,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3.0,4.71428571429,3,0,1,1,0,Popstarts
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,2.4,5.75,5,0,2,0,2,Popstarts
4,1,0,0,1,0,1,0,0,0,0,8,0,5,1,3,0,4.33333333333,3.33333333333,9,0,4,0,0,Popstarts
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,7.0,3.6,1,0,1,0,0,Popstarts
1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4.0,4.77777777778,3,0,1,1,1,Popstarts
0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,3.0,4.28571428571,3,0,1,0,1,Popstarts
1,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,1.8,4.71428571429,5,0,2,1,0,Popstarts
0,1,0,0,0,0,0,1,0,0,0,7,0,1,0,0,1,14.0,5.0,1,0,1,1,2,Popstarts
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,7.33333333333,1,0,0,0,1,Popstarts
0,2,1,0,1,0,0,0,0,0,0,2,1,2,0,2,0,5.0,3.61538461538,3,0,2,0,1,Popstarts
0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,7.0,6.57142857143,1,0,0,3,0,Popstarts
0,2,1,0,0,0,0,0,0,0,0,3,1,2,1,2,0,4.66666666667,4.0,3,0,2,0,1,Popstarts
0,2,0,0,1,0,0,1,0,0,0,8,1,2,0,2,2,4.8,5.0,5,0,3,2,2,Popstarts
0,0,0,0,0,0,3,0,0,0,1,7,0,1,0,0,3,6.66666666667,4.41666666667,3,0,1,0,1,Popstarts
0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,5.4,1,0,0,0,1,Popstarts
0,0,1,1,0,0,2,1,0,0,0,10,0,0,0,0,1,18.0,6.07142857143,1,0,1,0,5,Popstarts
3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,3.2,4.0,5,0,3,1,1,Popstarts
0,0,0,1,0,0,0,1,0,0,1,9,0,1,0,1,2,2.88888888889,5.09523809524,9,0,3,1,4,Popstarts
1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2.66666666667,4.71428571429,3,0,1,1,0,Popstarts
3,0,1,1,2,0,0,0,0,0,1,6,1,2,0,0,2,3.85714285714,3.59090909091,7,0,2,0,1,Popstarts
0,0,0,0,0,0,1,1,0,0,0,7,4,0,0,1,2,3.6,5.76923076923,5,0,1,0,3,Popstarts
1,0,0,0,1,0,3,1,0,0,1,9,2,3,0,2,2,7.4,3.57142857143,5,0,2,0,2,Popstarts
1,0,1,0,1,0,0,0,2,0,0,6,1,2,0,0,0,8.0,4.55555555556,3,0,2,1,0,Popstarts
1,0,1,1,0,1,0,0,0,0,1,9,2,1,0,1,2,2.63636363636,4.0,11,0,5,0,0,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,6.0,1,0,0,0,1,Popstarts
2,1,0,0,2,0,0,0,0,0,0,3,0,1,0,2,0,2.4,3.8,5,0,2,0,1,Popstarts
1,1,0,0,1,0,0,0,0,0,0,1,0,2,1,2,2,4.33333333333,2.83333333333,3,0,1,0,0,Popstarts
0,1,0,0,0,0,1,1,0,0,0,5,0,1,1,0,1,8.66666666667,3.72727272727,3,0,2,0,2,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,5.0,5.25,1,0,0,0,1,Popstarts
0,0,0,1,0,0,0,2,0,0,1,10,1,1,0,0,2,3.28571428571,4.29411764706,7,0,2,0,2,Popstarts
1,0,1,0,0,1,3,0,0,0,1,5,0,4,0,0,0,9.33333333333,4.22727272727,3,0,0,0,1,Popstarts
2,1,0,0,2,0,3,0,0,0,0,8,3,3,1,1,1,5.14285714286,3.7037037037,7,0,3,1,0,Popstarts
3,0,1,0,2,0,0,0,0,0,0,8,0,2,0,1,2,29.0,4.34615384615,1,0,0,0,0,Popstarts
3,0,1,1,1,0,1,0,1,0,0,4,0,1,0,2,1,5.4,3.18181818182,5,0,3,0,0,Popstarts
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,4.83333333333,1,0,0,1,0,Popstarts
1,1,1,0,0,0,0,1,0,0,0,17,2,0,0,1,2,7.2,3.71428571429,5,0,3,1,1,Popstarts
0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,3.0,5.28571428571,3,0,1,0,1,Popstarts
0,0,1,1,1,0,0,1,0,0,0,6,1,1,0,0,1,2.28571428571,5.08333333333,7,0,1,0,3,Popstarts
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1.66666666667,4.5,3,0,1,0,1,Popstarts
0,3,1,1,0,0,0,1,0,0,0,5,0,2,1,1,1,10.3333333333,3.81818181818,3,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,3.25,1,0,0,0,0,Popstarts
0,0,0,1,0,0,0,0,4,0,0,0,6,0,0,0,0,11.0,1.0,1,0,0,0,0,Popstarts
1,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,1,3.33333333333,7.125,3,0,0,1,3,Popstarts
1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1.66666666667,3.5,3,0,1,0,1,Popstarts
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,9.0,5.75,1,0,0,0,1,Popstarts
0,1,0,0,1,0,1,0,1,0,0,2,2,0,1,0,0,16.0,3.92307692308,1,0,1,0,0,Popstarts
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,9.0,1,0,0,1,1,Popstarts
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,4.33333333333,5.8,3,0,1,0,1,Popstarts
0,1,0,0,0,0,0,1,0,0,0,8,0,1,1,1,2,3.6,6.14285714286,5,0,2,2,2,Popstarts
0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,2,4.33333333333,4.0,3,0,1,0,1,Popstarts
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7.0,4.5,1,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5.0,4.75,1,0,0,0,2,Popstarts
1,1,0,0,0,1,1,0,0,0,0,5,0,1,0,1,0,3.4,4.58333333333,5,0,2,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,9.0,4.375,1,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,5.33333333333,1,0,1,0,1,Popstarts
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4.0,4.75,1,0,0,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3.0,7.0,1,0,0,1,0,Popstarts
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1.66666666667,5.25,3,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,3.0,3.83333333333,3,0,2,0,0,Popstarts
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,7.0,1,0,1,0,1,Popstarts
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6.0,4.2,1,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,6,0,1,7,8,0,0,0,0,6.2,2.90476190476,5,0,1,0,0,Popstarts
0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,3.66666666667,6.11111111111,3,0,2,0,1,Popstarts
1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5.0,2.5,1,0,1,0,0,Popstarts
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3.0,4.0,1,0,0,0,1,Popstarts
3,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,2,3.57142857143,3.90476190476,7,0,2,0,1,Popstarts
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,7.0,3.83333333333,1,0,0,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,7.0,1,0,0,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,11.0,1,0,0,0,1,Popstarts
0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,1,0,2.6,3.11111111111,5,0,2,1,1,Popstarts
0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,2.33333333333,8.4,3,0,1,3,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3.0,8.66666666667,1,0,0,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1.57142857143,4.28571428571,7,0,0,0,0,Popstarts
0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,4.33333333333,5.0,3,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4.0,7.75,1,0,0,1,0,Popstarts
1,0,1,0,0,0,1,0,0,0,0,2,1,2,1,0,1,5.0,3.75,3,0,1,0,1,Popstarts
0,0,2,0,4,0,2,0,0,0,0,9,0,2,0,0,3,28.0,4.41666666667,1,0,0,0,2,Popstarts
0,0,1,2,0,0,0,0,0,0,0,6,1,1,0,0,1,14.0,3.91666666667,1,0,0,1,0,Popstarts
2,3,1,0,2,0,2,0,0,0,0,7,0,1,1,3,1,6.4,3.92592592593,5,0,2,1,1,Popstarts
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5.0,4.8,1,0,0,2,0,Popstarts
0,0,0,0,0,0,0,1,0,0,0,6,5,2,0,0,2,2.77777777778,4.77777777778,9,0,0,0,0,Popstarts
0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,2,3.0,5.375,3,0,1,0,1,Popstarts
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,6.0,5.16666666667,1,0,0,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,15.0,1,0,0,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,6.0,3.5,1,0,1,0,1,Popstarts
0,0,1,2,0,0,0,2,0,0,0,10,2,0,0,0,2,9.0,3.86956521739,3,0,1,0,2,Popstarts
0,0,1,0,0,0,0,1,0,0,0,6,0,1,0,0,1,4.2,4.8125,5,1,2,0,2,Popstarts
1,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,9.0,5.0,1,0,1,0,1,Popstarts
2,1,0,0,1,0,0,0,0,0,0,3,0,1,0,2,1,2.8,4.0,5,0,2,1,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,6.66666666667,1,0,0,0,1,Popstarts
0,2,0,0,1,0,1,1,0,0,0,13,0,1,0,3,1,4.8,4.47368421053,5,0,2,7,1,Popstarts
0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,8.0,4.16666666667,1,0,0,0,0,Popstarts
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2.33333333333,3.5,3,0,1,1,0,Popstarts
1,1,1,0,1,1,0,0,0,0,0,6,1,2,1,1,3,5.6,4.16666666667,5,0,2,2,0,Popstarts
1,3,1,0,0,0,1,0,0,0,0,6,1,5,1,3,1,29.0,3.5,1,0,0,0,1,Popstarts
1,0,0,0,0,0,0,1,0,0,0,9,2,1,0,0,4,2.77777777778,5.05882352941,9,0,4,0,3,Popstarts
0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,4.0,3.8,3,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,7.0,5.2,1,0,1,0,1,Popstarts
0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,3.66666666667,5.7,3,0,1,1,1,Popstarts
2,1,0,0,1,0,1,0,0,0,0,5,1,4,1,2,0,7.0,3.35294117647,3,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,7.0,1,0,1,0,1,Popstarts
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3.33333333333,4.125,3,0,1,0,1,Popstarts
